id,name,kind
Gene::8569,MKNK1,Gene
Gene::8573,CASK,Gene
Gene::8574,AKR7A2,Gene
Gene::8602,NOP14,Gene
Gene::8607,RUVBL1,Gene
Gene::8624,PSMG1,Gene
Gene::8639,AOC3,Gene
Gene::8647,ABCB11,Gene
Gene::865,CBFB,Gene
Gene::868,CBLB,Gene
Gene::8714,ABCC3,Gene
Gene::8726,EED,Gene
Gene::8727,CTNNAL1,Gene
Gene::873,CBR1,Gene
Gene::8744,TNFSF9,Gene
Gene::8800,PEX11A,Gene
Gene::8821,INPP4B,Gene
Gene::8834,TMEM11,Gene
Gene::8835,SOCS2,Gene
Gene::8837,CFLAR,Gene
Gene::8843,HCAR3,Gene
Gene::8859,STK19,Gene
Gene::8861,LDB1,Gene
Gene::8869,ST3GAL5,Gene
Gene::8870,IER3,Gene
Gene::8872,CDC123,Gene
Gene::8878,SQSTM1,Gene
Gene::8884,SLC5A6,Gene
Gene::8891,EIF2B3,Gene
Gene::890,CCNA2,Gene
Gene::8900,CCNA1,Gene
Gene::891,CCNB1,Gene
Gene::8911,CACNA1I,Gene
Gene::8912,CACNA1H,Gene
Gene::8913,CACNA1G,Gene
Gene::8914,TIMELESS,Gene
Gene::896,CCND3,Gene
Gene::8972,MGAM,Gene
Gene::8974,P4HA2,Gene
Gene::89845,ABCC10,Gene
Gene::8985,PLOD3,Gene
Gene::901,CCNG2,Gene
Gene::90134,KCNH7,Gene
Gene::9019,MPZL1,Gene
Gene::902,CCNH,Gene
Gene::9053,MAP7,Gene
Gene::9057,SLC7A6,Gene
Gene::90864,SPSB3,Gene
Gene::9088,PKMYT1,Gene
Gene::9093,DNAJA3,Gene
Gene::9123,SLC16A3,Gene
Gene::9128,PRPF4,Gene
Gene::91289,LMF2,Gene
Gene::9133,CCNB2,Gene
Gene::9134,CCNE2,Gene
Gene::9136,RRP9,Gene
Gene::9143,SYNGR3,Gene
Gene::9150,CTDP1,Gene
Gene::9156,EXO1,Gene
Gene::9170,LPAR2,Gene
Gene::9181,ARHGEF2,Gene
Gene::9183,ZW10,Gene
Gene::91942,NDUFAF2,Gene
Gene::9212,AURKB,Gene
Gene::9217,VAPB,Gene
Gene::9221,NOLC1,Gene
Gene::9246,UBE2L6,Gene
Gene::9254,CACNA2D2,Gene
Gene::9266,CYTH2,Gene
Gene::9267,CYTH1,Gene
Gene::9270,ITGB1BP1,Gene
Gene::9276,COPB2,Gene
Gene::9289,ADGRG1,Gene
Gene::93129,ORAI3,Gene
Gene::9319,TRIP13,Gene
Gene::9329,GTF3C4,Gene
Gene::93487,MAPK1IP1L,Gene
Gene::9356,SLC22A6,Gene
Gene::9375,TM9SF2,Gene
Gene::9376,SLC22A8,Gene
Gene::9415,FADS2,Gene
Gene::9429,ABCG2,Gene
Gene::9455,HOMER2,Gene
Gene::9470,EIF4E2,Gene
Gene::9488,PIGB,Gene
Gene::9518,GDF15,Gene
Gene::9533,POLR1C,Gene
Gene::9540,TP53I3,Gene
Gene::958,CD40,Gene
Gene::9605,VPS9D1,Gene
Gene::9641,IKBKE,Gene
Gene::9648,GCC2,Gene
Gene::9650,MTFR1,Gene
Gene::9653,HS2ST1,Gene
Gene::9665,KIAA0430,Gene
Gene::9670,IPO13,Gene
Gene::9686,VGLL4,Gene
Gene::9688,NUP93,Gene
Gene::9690,UBE3C,Gene
Gene::9695,EDEM1,Gene
Gene::9702,CEP57,Gene
Gene::9709,HERPUD1,Gene
Gene::9710,KIAA0355,Gene
Gene::9712,USP6NL,Gene
Gene::9736,USP34,Gene
Gene::9738,CCP110,Gene
Gene::9741,LAPTM4A,Gene
Gene::975,CD81,Gene
Gene::976,ADGRE5,Gene
Gene::9768,KIAA0101,Gene
Gene::9772,KIAA0195,Gene
Gene::9787,DLGAP5,Gene
Gene::9791,PTDSS1,Gene
Gene::9797,TATDN2,Gene
Gene::9801,MRPL19,Gene
Gene::9816,URB2,Gene
Gene::9817,KEAP1,Gene
Gene::9820,CUL7,Gene
Gene::983,CDK1,Gene
Gene::9833,MELK,Gene
Gene::9842,PLEKHM1,Gene
Gene::9847,C2CD5,Gene
Gene::9851,KIAA0753,Gene
Gene::9854,C2CD2L,Gene
Gene::9879,DDX46,Gene
Gene::9897,KIAA0196,Gene
Gene::990,CDC6,Gene
Gene::9903,KLHL21,Gene
Gene::991,CDC20,Gene
Gene::9913,SUPT7L,Gene
Gene::9915,ARNT2,Gene
Gene::9918,NCAPD2,Gene
Gene::9924,PAN2,Gene
Gene::9926,LPGAT1,Gene
Gene::9927,MFN2,Gene
Gene::9928,KIF14,Gene
Gene::993,CDC25A,Gene
Gene::9933,KIAA0020,Gene
Gene::994,CDC25B,Gene
Gene::9941,EXOG,Gene
Gene::9943,OXSR1,Gene
Gene::9961,MVP,Gene
Gene::997,CDC34,Gene
Pharmacologic Class::N0000000069,Calcium Channel Antagonists,Pharmacologic Class
Pharmacologic Class::N0000000070,Angiotensin 2 Receptor Antagonists,Pharmacologic Class
Pharmacologic Class::N0000000166,alpha Glucosidase Inhibitors,Pharmacologic Class
Pharmacologic Class::N0000007556,Dihydropyridines,Pharmacologic Class
Pharmacologic Class::N0000007618,Ergolines,Pharmacologic Class
Pharmacologic Class::N0000007641,Nicotinic Acids,Pharmacologic Class
Pharmacologic Class::N0000007698,Biguanides,Pharmacologic Class
Pharmacologic Class::N0000008054,Sulfonylurea Compounds,Pharmacologic Class
Pharmacologic Class::N0000008553,Decreased Cholesterol Absorption,Pharmacologic Class
Pharmacologic Class::N0000008832,Decreased Platelet Aggregation,Pharmacologic Class
Pharmacologic Class::N0000008836,Decreased Prostaglandin Production,Pharmacologic Class
Pharmacologic Class::N0000008859,Decreased Renal K+ Excretion,Pharmacologic Class
Pharmacologic Class::N0000009916,Lipase Inhibitors,Pharmacologic Class
Pharmacologic Class::N0000009918,Adrenergic alpha2-Agonists,Pharmacologic Class
Pharmacologic Class::N0000009923,Adrenergic beta1-Antagonists,Pharmacologic Class
Pharmacologic Class::N0000009924,Adrenergic beta2-Antagonists,Pharmacologic Class
Pharmacologic Class::N0000011272,Thiazolidinediones,Pharmacologic Class
Pharmacologic Class::N0000011310,Aldosterone Antagonists,Pharmacologic Class
Pharmacologic Class::N0000166469,Thiazides,Pharmacologic Class
Pharmacologic Class::N0000170118,PPAR alpha,Pharmacologic Class
Pharmacologic Class::N0000170119,PPAR gamma,Pharmacologic Class
Pharmacologic Class::N0000175359,Increased Diuresis,Pharmacologic Class
Pharmacologic Class::N0000175366,Increased Diuresis at Loop of Henle,Pharmacologic Class
Pharmacologic Class::N0000175374,Peroxisome Proliferator-activated Receptor Activity,Pharmacologic Class
Pharmacologic Class::N0000175375,Peroxisome Proliferator-activated Receptor alpha Agonists,Pharmacologic Class
Pharmacologic Class::N0000175379,Arteriolar Vasodilation,Pharmacologic Class
Pharmacologic Class::N0000175448,Potassium Channel Antagonists,Pharmacologic Class
Pharmacologic Class::N0000175644,Decreased Autonomic Ganglionic Activity,Pharmacologic Class
Pharmacologic Class::N0000175650,Decreased Sympathetic Activity,Pharmacologic Class
Pharmacologic Class::N0000175721,Nonsteroidal Anti-inflammatory Compounds,Pharmacologic Class
Pharmacologic Class::N0000175912,Dipeptidyl Peptidase 4 Inhibitors,Pharmacologic Class
Pharmacologic Class::N0000178477,Decreased Blood Pressure,Pharmacologic Class
Pharmacologic Class::N0000182141,Cytochrome P450 3A4 Inhibitors,Pharmacologic Class
Pharmacologic Class::N0000182143,P2Y12 Receptor Antagonists,Pharmacologic Class
Pharmacologic Class::N0000185503,P-Glycoprotein Inhibitors,Pharmacologic Class
Pharmacologic Class::N0000190115,Cytochrome P450 3A5 Inhibitors,Pharmacologic Class
Pharmacologic Class::N0000190482,Phenylalanine Hydroxylase Activators,Pharmacologic Class
Side Effect::C0000729,Abdominal cramps,Side Effect
Side Effect::C0000731,Abdominal distension,Side Effect
Side Effect::C0000737,Abdominal pain,Side Effect
Side Effect::C0000768,Congenital anomaly,Side Effect
Side Effect::C0000833,Abscess,Side Effect
Side Effect::C0000889,Acanthosis nigricans,Side Effect
Side Effect::C0001122,Acidosis,Side Effect
Side Effect::C0001125,Lactic acidosis,Side Effect
Side Effect::C0001206,Acromegaly,Side Effect
Side Effect::C0001339,Pancreatitis acute,Side Effect
Side Effect::C0001396,Adams-Stokes syndrome,Side Effect
Side Effect::C0001807,Aggression,Side Effect
Side Effect::C0001824,Agranulocytosis,Side Effect
Side Effect::C0001883,Airway obstruction NOS,Side Effect
Side Effect::C0001925,Albuminuria,Side Effect
Side Effect::C0001973,Alcoholism,Side Effect
Side Effect::C0002064,Respiratory alkalosis,Side Effect
Side Effect::C0002170,Alopecia,Side Effect
Side Effect::C0002418,Amblyopia,Side Effect
Side Effect::C0002453,Amenorrhoea,Side Effect
Side Effect::C0002622,Amnesia,Side Effect
Side Effect::C0002792,Anaphylactic shock,Side Effect
Side Effect::C0002871,Anaemia,Side Effect
Side Effect::C0002874,Aplastic anaemia,Side Effect
Side Effect::C0002878,Haemolytic anaemia,Side Effect
Side Effect::C0002884,Hypochromic anaemia,Side Effect
Side Effect::C0002888,Anaemia megaloblastic,Side Effect
Side Effect::C0002940,Aneurysm,Side Effect
Side Effect::C0002962,Angina pectoris,Side Effect
Side Effect::C0002965,Angina unstable,Side Effect
Side Effect::C0002994,Angioedema,Side Effect
Side Effect::C0003079,Pupils unequal,Side Effect
Side Effect::C0003123,Anorexia,Side Effect
Side Effect::C0003126,Anosmia,Side Effect
Side Effect::C0003460,Anuria,Side Effect
Side Effect::C0003467,Anxiety,Side Effect
Side Effect::C0003469,Anxiety disorder,Side Effect
Side Effect::C0003537,Aphasia,Side Effect
Side Effect::C0003615,Appendicitis,Side Effect
Side Effect::C0003811,Arrhythmia,Side Effect
Side Effect::C0003813,Sinus arrhythmia,Side Effect
Side Effect::C0003834,Arterial insufficiency,Side Effect
Side Effect::C0003850,Arteriosclerosis,Side Effect
Side Effect::C0003860,Arteritis,Side Effect
Side Effect::C0003862,Arthralgia,Side Effect
Side Effect::C0003864,Arthritis,Side Effect
Side Effect::C0003868,Gouty arthritis,Side Effect
Side Effect::C0003962,Ascites,Side Effect
Side Effect::C0004093,Asthenia,Side Effect
Side Effect::C0004095,Asthenopia,Side Effect
Side Effect::C0004096,Asthma,Side Effect
Side Effect::C0004134,Ataxia,Side Effect
Side Effect::C0004144,Atelectasis,Side Effect
Side Effect::C0004153,Atherosclerosis,Side Effect
Side Effect::C0004238,Atrial fibrillation,Side Effect
Side Effect::C0004239,Atrial flutter,Side Effect
Side Effect::C0004245,Atrioventricular block,Side Effect
Side Effect::C0004331,Atrioventricular dissociation,Side Effect
Side Effect::C0004364,Autoimmune disorder,Side Effect
Side Effect::C0004604,Back pain,Side Effect
Side Effect::C0004623,Bacterial infection,Side Effect
Side Effect::C0004691,Balanoposthitis,Side Effect
Side Effect::C0004936,Mental disorder,Side Effect
Side Effect::C0005398,Cholestasis extrahepatic,Side Effect
Side Effect::C0005684,Bladder cancer,Side Effect
Side Effect::C0005695,Bladder neoplasm,Side Effect
Side Effect::C0005741,Blepharitis,Side Effect
Side Effect::C0005745,Eyelid ptosis,Side Effect
Side Effect::C0005747,Blepharospasm,Side Effect
Side Effect::C0005758,Blister,Side Effect
Side Effect::C0005778,Clotting,Side Effect
Side Effect::C0005779,Coagulopathy,Side Effect
Side Effect::C0005818,Platelet disorder,Side Effect
Side Effect::C0005940,Bone disorder,Side Effect
Side Effect::C0006142,Breast cancer,Side Effect
Side Effect::C0006145,Breast disorder,Side Effect
Side Effect::C0006147,Breast feeding,Side Effect
Side Effect::C0006266,Bronchospasm,Side Effect
Side Effect::C0006271,Bronchiolitis,Side Effect
Side Effect::C0006277,Bronchitis,Side Effect
Side Effect::C0006384,Bundle branch block,Side Effect
Side Effect::C0006444,Bursitis,Side Effect
Side Effect::C0006826,Neoplasm malignant,Side Effect
Side Effect::C0006840,Candida infection,Side Effect
Side Effect::C0006849,Oral candidiasis,Side Effect
Side Effect::C0006852,Vaginal moniliasis,Side Effect
Side Effect::C0007097,Carcinoma,Side Effect
Side Effect::C0007166,Cardiac output decreased,Side Effect
Side Effect::C0007177,Cardiac tamponade,Side Effect
Side Effect::C0007194,Hypertrophic cardiomyopathy,Side Effect
Side Effect::C0007222,Cardiovascular disorder,Side Effect
Side Effect::C0007286,Carpal tunnel syndrome,Side Effect
Side Effect::C0007398,Catatonia,Side Effect
Side Effect::C0007642,Cellulitis,Side Effect
Side Effect::C0007682,Central nervous system disorder,Side Effect
Side Effect::C0007785,Cerebral infarction,Side Effect
Side Effect::C0007787,Transient ischaemic attack,Side Effect
Side Effect::C0007815,Cerebrospinal fluid rhinorrhea,Side Effect
Side Effect::C0007820,Cerebrovascular disorder,Side Effect
Side Effect::C0007859,Neck pain,Side Effect
Side Effect::C0008031,Chest pain,Side Effect
Side Effect::C0008033,Pleuritic pain,Side Effect
Side Effect::C0008049,Varicella,Side Effect
Side Effect::C0008325,Cholecystitis,Side Effect
Side Effect::C0008350,Cholelithiasis,Side Effect
Side Effect::C0008370,Cholestasis,Side Effect
Side Effect::C0008372,Cholestasis intrahepatic,Side Effect
Side Effect::C0008449,Chondrodystrophy,Side Effect
Side Effect::C0008489,Chorea,Side Effect
Side Effect::C0009241,Cognitive disorder,Side Effect
Side Effect::C0009319,Colitis,Side Effect
Side Effect::C0009326,Collagen disorder,Side Effect
Side Effect::C0009377,Colonic pseudo-obstruction,Side Effect
Side Effect::C0009421,Coma,Side Effect
Side Effect::C0009443,Common cold,Side Effect
Side Effect::C0009450,Infection,Side Effect
Side Effect::C0009676,Confusional state,Side Effect
Side Effect::C0009759,Conjunctival disorder,Side Effect
Side Effect::C0009760,Conjunctival haemorrhage,Side Effect
Side Effect::C0009763,Conjunctivitis,Side Effect
Side Effect::C0009766,Conjunctivitis allergic,Side Effect
Side Effect::C0009782,Connective tissue disorder,Side Effect
Side Effect::C0009806,Constipation,Side Effect
Side Effect::C0009917,Muscle contracture,Side Effect
Side Effect::C0009938,Contusion,Side Effect
Side Effect::C0010034,Corneal disorder,Side Effect
Side Effect::C0010068,Coronary heart disease,Side Effect
Side Effect::C0010073,Arteriospasm coronary,Side Effect
Side Effect::C0010200,Cough,Side Effect
Side Effect::C0010263,Cramp of limb,Side Effect
Side Effect::C0010266,Cranial nerve disorder,Side Effect
Side Effect::C0010399,Crying,Side Effect
Side Effect::C0010520,Cyanosis,Side Effect
Side Effect::C0010692,Cystitis,Side Effect
Side Effect::C0010709,Cyst,Side Effect
Side Effect::C0010828,Cytopenia,Side Effect
Side Effect::C0011053,Deafness,Side Effect
Side Effect::C0011071,Sudden death,Side Effect
Side Effect::C0011124,Libido decreased,Side Effect
Side Effect::C0011168,Dysphagia,Side Effect
Side Effect::C0011175,Dehydration,Side Effect
Side Effect::C0011206,Delirium,Side Effect
Side Effect::C0011253,Delusion,Side Effect
Side Effect::C0011334,Dental caries,Side Effect
Side Effect::C0011551,Depersonalisation,Side Effect
Side Effect::C0011570,Depression,Side Effect
Side Effect::C0011603,Dermatitis,Side Effect
Side Effect::C0011606,Dermatitis exfoliative,Side Effect
Side Effect::C0011609,Drug eruption,Side Effect
Side Effect::C0011615,Dermatitis atopic,Side Effect
Side Effect::C0011616,Dermatitis contact,Side Effect
Side Effect::C0011630,Fungal skin infection,Side Effect
Side Effect::C0011633,Dermatomyositis,Side Effect
Side Effect::C0011849,Diabetes mellitus,Side Effect
Side Effect::C0011860,Type 2 diabetes mellitus,Side Effect
Side Effect::C0011875,Diabetic vascular disorder,Side Effect
Side Effect::C0011882,Diabetic neuropathy,Side Effect
Side Effect::C0011991,Diarrhoea,Side Effect
Side Effect::C0012359,Distention,Side Effect
Side Effect::C0012569,Diplopia,Side Effect
Side Effect::C0012739,Disseminated intravascular coagulation,Side Effect
Side Effect::C0012797,Diuresis,Side Effect
Side Effect::C0012813,Diverticulitis,Side Effect
Side Effect::C0012817,Diverticulum,Side Effect
Side Effect::C0012833,Dizziness,Side Effect
Side Effect::C0013144,Drowsiness,Side Effect
Side Effect::C0013182,Drug hypersensitivity,Side Effect
Side Effect::C0013274,Patent ductus arteriosus,Side Effect
Side Effect::C0013295,Duodenal ulcer,Side Effect
Side Effect::C0013298,Duodenitis,Side Effect
Side Effect::C0013362,Dysarthria,Side Effect
Side Effect::C0013369,Dysentery,Side Effect
Side Effect::C0013378,Dysgeusia,Side Effect
Side Effect::C0013384,Dyskinesia,Side Effect
Side Effect::C0013390,Dysmenorrhoea,Side Effect
Side Effect::C0013395,Dyspepsia,Side Effect
Side Effect::C0013404,Dyspnoea,Side Effect
Side Effect::C0013428,Dysuria,Side Effect
Side Effect::C0013447,Ear disorder,Side Effect
Side Effect::C0013456,Ear pain,Side Effect
Side Effect::C0013491,Ecchymosis,Side Effect
Side Effect::C0013595,Eczema,Side Effect
Side Effect::C0013604,Oedema,Side Effect
Side Effect::C0013609,Localised oedema,Side Effect
Side Effect::C0013922,Embolism,Side Effect
Side Effect::C0013985,Emotional disturbance NOS,Side Effect
Side Effect::C0014034,Enanthema,Side Effect
Side Effect::C0014130,Endocrine disorder,Side Effect
Side Effect::C0014236,Endophthalmitis,Side Effect
Side Effect::C0014335,Enteritis,Side Effect
Side Effect::C0014394,Enuresis,Side Effect
Side Effect::C0014457,Eosinophilia,Side Effect
Side Effect::C0014518,Toxic epidermal necrolysis,Side Effect
Side Effect::C0014527,Epidermolysis bullosa,Side Effect
Side Effect::C0014534,Epididymitis,Side Effect
Side Effect::C0014544,Epilepsy,Side Effect
Side Effect::C0014549,Grand mal convulsion,Side Effect
Side Effect::C0014591,Epistaxis,Side Effect
Side Effect::C0014714,Ergot poisoning,Side Effect
Side Effect::C0014724,Eructation,Side Effect
Side Effect::C0014742,Erythema multiforme,Side Effect
Side Effect::C0014743,Erythema nodosum,Side Effect
Side Effect::C0014804,Erythromelalgia,Side Effect
Side Effect::C0014868,Oesophagitis,Side Effect
Side Effect::C0014869,Reflux esophagitis,Side Effect
Side Effect::C0015230,Rash,Side Effect
Side Effect::C0015256,Excoriation,Side Effect
Side Effect::C0015300,Exophthalmos,Side Effect
Side Effect::C0015371,Extrapyramidal disorder,Side Effect
Side Effect::C0015376,Extravasation,Side Effect
Side Effect::C0015393,Congenital eye disorder,Side Effect
Side Effect::C0015397,Eye disorder,Side Effect
Side Effect::C0015402,Eye haemorrhage,Side Effect
Side Effect::C0015672,Fatigue,Side Effect
Side Effect::C0015695,Liver fatty,Side Effect
Side Effect::C0015732,Faecal incontinence,Side Effect
Side Effect::C0015934,Microsomia,Side Effect
Side Effect::C0015967,Body temperature increased,Side Effect
Side Effect::C0016053,Fibromyalgia,Side Effect
Side Effect::C0016059,Fibrosis,Side Effect
Side Effect::C0016167,Anal fissure,Side Effect
Side Effect::C0016199,Flank pain,Side Effect
Side Effect::C0016204,Flatulence,Side Effect
Side Effect::C0016242,Vitreous floaters,Side Effect
Side Effect::C0016382,Flushing,Side Effect
Side Effect::C0016385,Cardiac flutter,Side Effect
Side Effect::C0016470,Food allergy,Side Effect
Side Effect::C0016512,Foot pain,Side Effect
Side Effect::C0016579,Formication,Side Effect
Side Effect::C0016655,Multiple fractures,Side Effect
Side Effect::C0016658,Fracture,Side Effect
Side Effect::C0016867,Furunculosis,Side Effect
Side Effect::C0016977,Gallbladder disorder,Side Effect
Side Effect::C0017086,Gangrene,Side Effect
Side Effect::C0017152,Gastritis,Side Effect
Side Effect::C0017160,Gastroenteritis,Side Effect
Side Effect::C0017168,Gastrooesophageal reflux disease,Side Effect
Side Effect::C0017178,Gastrointestinal disorder,Side Effect
Side Effect::C0017181,Gastrointestinal haemorrhage,Side Effect
Side Effect::C0017563,Gingival disorder,Side Effect
Side Effect::C0017565,Gingival bleeding,Side Effect
Side Effect::C0017566,Gingival hyperplasia,Side Effect
Side Effect::C0017574,Gingivitis,Side Effect
Side Effect::C0017601,Glaucoma,Side Effect
Side Effect::C0017658,Glomerulonephritis,Side Effect
Side Effect::C0017675,Glossitis,Side Effect
Side Effect::C0017979,Glycosuria,Side Effect
Side Effect::C0018099,Gout,Side Effect
Side Effect::C0018418,Gynaecomastia,Side Effect
Side Effect::C0018500,Hair disorder,Side Effect
Side Effect::C0018520,Breath odour,Side Effect
Side Effect::C0018524,Hallucination,Side Effect
Side Effect::C0018621,Seasonal allergy,Side Effect
Side Effect::C0018681,Headache,Side Effect
Side Effect::C0018772,Partial hearing loss,Side Effect
Side Effect::C0018790,Cardiac arrest,Side Effect
Side Effect::C0018794,Block heart,Side Effect
Side Effect::C0018799,Cardiac disorder,Side Effect
Side Effect::C0018800,Cardiomegaly,Side Effect
Side Effect::C0018801,Cardiac failure,Side Effect
Side Effect::C0018802,Cardiac failure congestive,Side Effect
Side Effect::C0018808,Cardiac murmur,Side Effect
Side Effect::C0018824,Cardiac valve disease,Side Effect
Side Effect::C0018834,Heartburn,Side Effect
Side Effect::C0018924,Haemarthrosis,Side Effect
Side Effect::C0018926,Haematemesis,Side Effect
Side Effect::C0018932,Haematochezia,Side Effect
Side Effect::C0018939,Blood disorder,Side Effect
Side Effect::C0018944,Haematoma,Side Effect
Side Effect::C0018965,Haematuria,Side Effect
Side Effect::C0019054,Haemolysis,Side Effect
Side Effect::C0019064,Pericardial haemorrhage,Side Effect
Side Effect::C0019065,Peritoneal haemorrhage,Side Effect
Side Effect::C0019069,Factor VIII deficiency,Side Effect
Side Effect::C0019079,Haemoptysis,Side Effect
Side Effect::C0019080,Haemorrhage,Side Effect
Side Effect::C0019087,Haemorrhagic disorder,Side Effect
Side Effect::C0019112,Haemorrhoids,Side Effect
Side Effect::C0019123,Haemothorax,Side Effect
Side Effect::C0019151,Hepatic encephalopathy,Side Effect
Side Effect::C0019158,Hepatitis,Side Effect
Side Effect::C0019159,Hepatitis A,Side Effect
Side Effect::C0019209,Hepatomegaly,Side Effect
Side Effect::C0019270,Hernia,Side Effect
Side Effect::C0019294,Inguinal hernia,Side Effect
Side Effect::C0019340,Herpes NOS,Side Effect
Side Effect::C0019345,Herpes labialis,Side Effect
Side Effect::C0019348,Herpes simplex,Side Effect
Side Effect::C0019360,Herpes zoster,Side Effect
Side Effect::C0019372,Herpes virus infection,Side Effect
Side Effect::C0019521,Hiccups,Side Effect
Side Effect::C0019559,Coxalgia,Side Effect
Side Effect::C0019825,Hoarseness,Side Effect
Side Effect::C0020175,Hunger,Side Effect
Side Effect::C0020295,Hydronephrosis,Side Effect
Side Effect::C0020433,Hyperbilirubinaemia,Side Effect
Side Effect::C0020437,Hypercalcaemia,Side Effect
Side Effect::C0020443,Hypercholesterolaemia,Side Effect
Side Effect::C0020452,Hyperaemia,Side Effect
Side Effect::C0020453,Hyperaesthesia,Side Effect
Side Effect::C0020456,Hyperglycaemia,Side Effect
Side Effect::C0020457,Diabetic hyperosmolar coma,Side Effect
Side Effect::C0020458,Hyperhidrosis,Side Effect
Side Effect::C0020459,Hyperinsulinism,Side Effect
Side Effect::C0020461,Hyperkalaemia,Side Effect
Side Effect::C0020473,Hyperlipidaemia,Side Effect
Side Effect::C0020507,Hyperplasia,Side Effect
Side Effect::C0020514,Hyperprolactinaemia,Side Effect
Side Effect::C0020517,Hypersensitivity,Side Effect
Side Effect::C0020538,Hypertension,Side Effect
Side Effect::C0020540,Malignant hypertension,Side Effect
Side Effect::C0020545,Renovascular hypertension,Side Effect
Side Effect::C0020546,Hypertensive crisis,Side Effect
Side Effect::C0020550,Hyperthyroidism,Side Effect
Side Effect::C0020555,Hypertrichosis,Side Effect
Side Effect::C0020557,Hypertriglyceridaemia,Side Effect
Side Effect::C0020564,Hypertrophy,Side Effect
Side Effect::C0020569,Salivary gland enlargement,Side Effect
Side Effect::C0020578,Hyperventilation,Side Effect
Side Effect::C0020580,Hypoaesthesia,Side Effect
Side Effect::C0020598,Hypocalcaemia,Side Effect
Side Effect::C0020599,Hypocalciuria,Side Effect
Side Effect::C0020615,Hypoglycaemia,Side Effect
Side Effect::C0020617,Hypoglycaemic coma,Side Effect
Side Effect::C0020621,Hypokalaemia,Side Effect
Side Effect::C0020625,Hyponatraemia,Side Effect
Side Effect::C0020635,Hypopituitarism,Side Effect
Side Effect::C0020639,Hypoproteinaemia,Side Effect
Side Effect::C0020649,Hypotension,Side Effect
Side Effect::C0020651,Orthostatic hypotension,Side Effect
Side Effect::C0020672,Body temperature decreased,Side Effect
Side Effect::C0020676,Hypothyroidism,Side Effect
Side Effect::C0020678,Hypotrichosis,Side Effect
Side Effect::C0020683,Hypovolaemic shock,Side Effect
Side Effect::C0020757,Ichthyosis,Side Effect
Side Effect::C0020903,Illusion,Side Effect
Side Effect::C0021053,Immune system disorder,Side Effect
Side Effect::C0021122,Impulse-control disorder,Side Effect
Side Effect::C0021141,Inappropriate antidiuretic hormone secretion,Side Effect
Side Effect::C0021167,Incontinence,Side Effect
Side Effect::C0021177,Libido increased,Side Effect
Side Effect::C0021308,Infarction,Side Effect
Side Effect::C0021364,Infertility male,Side Effect
Side Effect::C0021368,Inflammation,Side Effect
Side Effect::C0021400,Influenza,Side Effect
Side Effect::C0021564,Insect bite NOS,Side Effect
Side Effect::C0021775,Intermittent claudication,Side Effect
Side Effect::C0021831,Unspecified disorder of intestine,Side Effect
Side Effect::C0021843,Intestinal obstruction,Side Effect
Side Effect::C0021845,Intestinal perforation,Side Effect
Side Effect::C0021933,Intussusception,Side Effect
Side Effect::C0022081,Iritis,Side Effect
Side Effect::C0022107,Irritability,Side Effect
Side Effect::C0022116,Ischaemia,Side Effect
Side Effect::C0022281,Eye pruritus,Side Effect
Side Effect::C0022346,Jaundice,Side Effect
Side Effect::C0022354,Jaundice cholestatic,Side Effect
Side Effect::C0022408,Arthropathy,Side Effect
Side Effect::C0022568,Keratitis,Side Effect
Side Effect::C0022573,Keratoconjunctivitis,Side Effect
Side Effect::C0022593,Keratosis,Side Effect
Side Effect::C0022650,Calculus of kidney,Side Effect
Side Effect::C0022658,Nephropathy,Side Effect
Side Effect::C0022660,Renal failure acute,Side Effect
Side Effect::C0022661,Renal failure chronic,Side Effect
Side Effect::C0022890,Labyrinthine disorder,Side Effect
Side Effect::C0022904,Lacrimal disorder,Side Effect
Side Effect::C0023052,Laryngeal oedema,Side Effect
Side Effect::C0023066,Laryngospasm,Side Effect
Side Effect::C0023067,Laryngitis,Side Effect
Side Effect::C0023182,Cerebrospinal fluid leakage,Side Effect
Side Effect::C0023212,Left ventricular failure,Side Effect
Side Effect::C0023218,Cramps of lower extremities,Side Effect
Side Effect::C0023222,Leg pain,Side Effect
Side Effect::C0023380,Lethargy,Side Effect
Side Effect::C0023418,Leukaemia,Side Effect
Side Effect::C0023518,Leukocytosis,Side Effect
Side Effect::C0023530,Leukopenia,Side Effect
Side Effect::C0023646,Lichen planus,Side Effect
Side Effect::C0023648,Bullous lichen planus,Side Effect
Side Effect::C0023890,Hepatic cirrhosis,Side Effect
Side Effect::C0023895,Liver disorder,Side Effect
Side Effect::C0024031,Low back pain,Side Effect
Side Effect::C0024050,Lower gastrointestinal haemorrhage,Side Effect
Side Effect::C0024115,Lung disorder,Side Effect
Side Effect::C0024117,Chronic obstructive pulmonary disease,Side Effect
Side Effect::C0024121,Lung neoplasm,Side Effect
Side Effect::C0024141,Systemic lupus erythematosus,Side Effect
Side Effect::C0024312,Lymphopenia,Side Effect
Side Effect::C0024440,Cystoid macular oedema,Side Effect
Side Effect::C0024523,Malabsorption,Side Effect
Side Effect::C0024528,Malaise and fatigue,Side Effect
Side Effect::C0024894,Mastitis,Side Effect
Side Effect::C0024902,Breast pain,Side Effect
Side Effect::C0025061,Mediastinal disorder,Side Effect
Side Effect::C0025222,Melaena,Side Effect
Side Effect::C0025274,Menarche,Side Effect
Side Effect::C0025289,Meningitis,Side Effect
